date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:27%20GMT	http://malisper.me/?p=1366	malisper.me/index8c47.html	(from http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/)
13:23:28	22576/22576	---M--	200	added ('OK')	text/html	etag:%225830-520afc7852f27%22	http://malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/Genericons.ttf	malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/Genericons.html	(from http://malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/genericons.css)
13:23:29	30333/30333	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:27%20GMT	http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/?replytocom=3687	malisper.me/2016/04/13/loops-in-lisp-part-4-series/indexe20f.html	(from http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/)
13:23:29	78913/78913	---M--	200	added ('OK')	image/svg+xml	etag:%2213441-520afc7852f27%22	http://malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/Genericons.svg	malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/Genericons.svg	(from http://malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/genericons.css)
13:23:30	22760/22760	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2258e8-520afc7852f27%22	http://malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/Genericons.eot	malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/Genericons.eot	(from http://malisper.me/wp-content/themes/scrawl-wpcom/fonts/genericons/genericons.css)
13:23:30	30323/30323	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:28%20GMT	http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/?replytocom=3698	malisper.me/2016/04/13/loops-in-lisp-part-4-series/indexe812.html	(from http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/)
13:23:31	30324/30324	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:29%20GMT	http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/?replytocom=3697	malisper.me/2016/04/13/loops-in-lisp-part-4-series/index35e1.html	(from http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/)
13:23:31	30321/30321	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:29%20GMT	http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/?replytocom=3694	malisper.me/2016/04/13/loops-in-lisp-part-4-series/index84ab.html	(from http://malisper.me/2016/04/13/loops-in-lisp-part-4-series/)
13:23:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:30%20GMT	http://malisper.me/?p=1264	malisper.me/index1d4f.html	(from http://malisper.me/2015/12/15/loops-in-lisp-part-2-loop/)
13:23:31	924/924	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d3ef172aed7ecfe47c3333e2709d1d29-gzip%22	http://malisper.me/2015/12/15/loops-in-lisp-part-2-loop/feed/	malisper.me/2015/12/15/loops-in-lisp-part-2-loop/feed/index.html	(from http://malisper.me/2015/12/15/loops-in-lisp-part-2-loop/)
13:23:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:31%20GMT	http://malisper.me/?p=1292	malisper.me/indexfc88.html	(from http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/)
13:23:32	3372/3372	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d3ef172aed7ecfe47c3333e2709d1d29-gzip%22	http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/feed/	malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/feed/index.html	(from http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/)
13:23:32	27161/27161	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:31%20GMT	http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/?replytocom=2562	malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/indexa504.html	(from http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/)
13:23:33	27144/27144	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:31%20GMT	http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/?replytocom=2567	malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/indexc98b.html	(from http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/)
13:23:33	27146/27146	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:31%20GMT	http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/?replytocom=2566	malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/index5bda.html	(from http://malisper.me/2016/01/12/loops-in-lisp-part-3-iterate/)
13:23:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:32%20GMT	http://malisper.me/?p=1048	malisper.me/index2b52.html	(from http://malisper.me/2015/11/10/defmemo/)
13:23:33	3270/3270	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d3ef172aed7ecfe47c3333e2709d1d29-gzip%22	http://malisper.me/2015/11/10/defmemo/feed/	malisper.me/2015/11/10/defmemo/feed/index.html	(from http://malisper.me/2015/11/10/defmemo/)
13:23:33	2205/2205	---MC-	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2017:23:33%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F06%2F10%2Fcl-who%2F	malisper.me/wp-json/oembed/1.0/embedd362.json	(from http://malisper.me/2015/06/10/cl-who/)
